,Unnamed: 0,placeID,name,vicinity,lat,lng,types,place_type_1,place_type_2
32322,32322,ChIJVVWVsuEsO4gRZcWyAdWP3QM,Windsor Employment Resource,"400 City Hall Sq E, Windsor",42.3174987,-83.0341552,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32323,32323,ChIJVVWVsuEsO4gRVcmQ2Eb2KW8,Canada Employment,"400 City Hall Sq E, Windsor",42.3174987,-83.0341552,"['point_of_interest', 'establishment']",[,'
32324,32324,ChIJVVWVsuEsO4gRMXxlCQCFAvU,Windsor Urban Design-Community,"400 City Hall Sq E, Windsor",42.3174987,-83.0341552,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32325,32325,ChIJVVWVsuEsO4gRWWFegHMrU8c,Windsor City Solicitor,"400 City Hall Sq E, Windsor",42.3174987,-83.0341552,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32326,32326,ChIJVVWVsuEsO4gRfRs-hdhImxM,Windsor Planning Dept,"400 City Hall Sq E, Windsor",42.3174987,-83.0341552,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32327,32327,ChIJtxZ80OEsO4gRt9JPUb9MddQ,Children's Services,"400 City Hall Square, Windsor",42.3175009,-83.03415199999998,"['point_of_interest', 'establishment']",[,'
32328,32328,ChIJtxZ80OEsO4gRacyNkpPWIM8,Windsor East Office,"400 City Hall Square, Windsor",42.3175009,-83.03415199999998,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32329,32329,ChIJfRM14B0tO4gRLe7co3Dml38,Canada Border Services Agency,Windsor,42.3159485,-83.03700889999998,"['point_of_interest', 'establishment']",[,'
32332,32332,ChIJ7-2vg-EsO4gRd_u_MA2w_Vg,Western Union Agent Location,"200 Wyandotte ST E, Money Mart, Windsor",42.3154508,-83.0336593,"['finance', 'point_of_interest', 'establishment']",[,'
32334,32334,ChIJqWH_798sO4gRg2mniPI_ecg,Caesars Windsor,"377 Riverside Drive East, Windsor",42.3201287,-83.0335051,"['casino', 'point_of_interest', 'establishment']",[,'
32389,32389,ChIJQ2vYux8tO4gR7ZKSANFghw8,Alex Constantin,"600 - 251 Goyeau Street, Windsor",42.3182152,-83.0373635,"['lawyer', 'point_of_interest', 'establishment']",[,'
32398,32398,ChIJqWH_798sO4gRYRJsUdNpJCo,Neros Steakhouse,"377 Riverside Drive East, Windsor",42.320722499999995,-83.0332282,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32399,32399,ChIJAwOjNd4sO4gRaE_H1sx2ZoM,AV-CANADA,"377 Riverside Drive East, Windsor",42.321040999999994,-83.03325099999998,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",[,'
32401,32401,ChIJUe9dz98sO4gRyLNQWXqvtXs,Cosmos Lounge,"377 Riverside Drive East, Windsor",42.32041340000001,-83.0336681,"['night_club', 'bar', 'point_of_interest', 'establishment']",[,'
32403,32403,ChIJqWH_798sO4gRLmdcPewhgHY,Market Buffet,"377 Riverside Drive East, Windsor",42.320083600000004,-83.0334445,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32405,32405,ChIJqWH_798sO4gRBfqIgfgAZRU,Responsible Gaming Information Centres,"377 Riverside Dr E, Windsor",42.32033320000001,-83.03354639999998,"['health', 'point_of_interest', 'establishment']",[,'
32408,32408,ChIJIaoX098sO4gRUhFV2yachXk,Pronto Cafe,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['cafe', 'food', 'point_of_interest', 'establishment']",[,'
32409,32409,ChIJIaoX098sO4gReyC4DOQDcoA,The Diamond Lounge,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32410,32410,ChIJIaoX098sO4gRIBqPeiBs99M,Vu Bar,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['bar', 'point_of_interest', 'establishment']",[,'
32411,32411,ChIJIaoX098sO4gRw4oFxjJOuzI,Tim Hortons,"377 Riverside Drive East, Windsor",42.320025799999996,-83.0335468,"['cafe', 'food', 'point_of_interest', 'establishment']",[,'
32413,32413,ChIJocNfK94sO4gRCPxUbeA4uOo,Johnny Rockets,"377 Riverside Drive East, Windsor",42.32023629999999,-83.03338939999998,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32414,32414,ChIJIaoX098sO4gRiRu4BSixJyc,Ariius Nightclub,"377 Riverside Drive East, Windsor",42.32018789999999,-83.0333057,"['night_club', 'point_of_interest', 'establishment']",[,'
32421,32421,ChIJN0nECeAsO4gRwsXCY3pEd_8,Caesars Windsor Hotel/ Valet Entrance,"255 Pitt Street East, Windsor",42.3199721,-83.0352444,"['lodging', 'point_of_interest', 'establishment']",[,'
32423,32423,ChIJxd3BBuAsO4gRzULF-JvtE4A,Omni Ventures Manar,"Omni Ventures Manar, #75, Windsor",42.3198368,-83.0357196,"['neighborhood', 'political', 'point_of_interest', 'establishment']",[,'
32426,32426,ChIJB8y_2N8sO4gRNEqx6MQbv_o,Spago's Caesars Windsor,"377 Riverside Drive East, Windsor",42.319238,-83.03523759999999,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32427,32427,ChIJZYwsJdXUJIgRGRLC_4vhSWQ,Caesar Windsor,"Riverside Drive East, Windsor",42.32090049999999,-83.0339132,"['lodging', 'point_of_interest', 'establishment']",[,'
32429,32429,ChIJIaoX098sO4gRytRBD2NJEXw,Trojan Interior Design,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['general_contractor', 'point_of_interest', 'establishment']",[,'
32430,32430,ChIJIaoX098sO4gRqFtpVHnu6kM,The Spa by Windsor Arms,"Caesars Windsor, 377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['spa', 'point_of_interest', 'establishment']",[,'
32431,32431,ChIJIaoX098sO4gRer2irycPRhk,Acml,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['point_of_interest', 'establishment']",[,'
32432,32432,ChIJIaoX098sO4gR60LPUvUxvmA,Stagevision Inc,"377 Riverside Drive East, Windsor",42.32033320000001,-83.03354639999998,"['point_of_interest', 'establishment']",[,'
32433,32433,ChIJpUfy4R8tO4gRArlCmqgTzq8,The Colosseum,"Chatham Street East, Windsor",42.3191316,-83.03620629999998,"['point_of_interest', 'establishment']",[,'
32435,32435,ChIJT7h9gOAsO4gRhAC0hDxTA4Y,Caesars Essentials Gift Shop,"377 Riverside Drive East, Windsor",42.3197883,-83.03342090000001,"['store', 'point_of_interest', 'establishment']",[,'
32436,32436,ChIJ2WNHQuAsO4gRZOi63LgQ7ns,Eastern Construction,Canada,42.3189028,-83.03451379999998,"['general_contractor', 'point_of_interest', 'establishment']",[,'
32437,32437,ChIJb8bg5h8tO4gRRDA3pTePFHI,Crown Attorney,"200 Chatham Street East, Windsor",42.3191609,-83.03672159999998,"['point_of_interest', 'establishment']",[,'
32438,32438,ChIJhbhy5h8tO4gRfl7fGN4uNc8,Joslyn Park Cafe,"200 Chatham Street East, Windsor",42.3191609,-83.03672159999998,"['point_of_interest', 'establishment']",[,'
32439,32439,ChIJhbhy5h8tO4gREh6AHPklyKA,Ministry of Att General,"200 Chatham Street East, Windsor",42.3191609,-83.03672159999998,"['point_of_interest', 'establishment']",[,'
32440,32440,ChIJGZbSK94sO4gRyezLxpHERQs,Future Restaurant,"377 Riverside Drive East, Windsor",42.32008829999999,-83.0331587,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32441,32441,ChIJU5iPIOAsO4gRTvmO43yTHqA,The Hub,"215 Chatham Street East, Windsor",42.31887179999999,-83.0362646,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32442,32442,ChIJG8KRiB8tO4gRF3RyrMB5amc,Open Door Professional Counselling Services (The),"111 Riverside Drive East, Windsor",42.3198176,-83.03752220000001,"['health', 'point_of_interest', 'establishment']",[,'
32443,32443,ChIJPXSXYLAtO4gR4MgEE4k3f3Q,Dean's Paralegal Service,"111 Riverside Drive East suite 111, Windsor",42.3198176,-83.03752220000001,"['point_of_interest', 'establishment']",[,'
32444,32444,ChIJc3uijB8tO4gR2eFs1B3E8CE,Fernandes Law Offices P.C.,"111 Riverside Drive East, Windsor",42.319831,-83.037562,"['lawyer', 'point_of_interest', 'establishment']",[,'
32445,32445,ChIJvSx54B8tO4gR3ttEFTLLYMA,Charles Clark Square,"215 Chatham Street East, Windsor",42.3187174,-83.03615359999998,"['point_of_interest', 'establishment']",[,'
32446,32446,ChIJtUx4HS0tO4gRqgoWs_y4-1Y,The Hub operated by Samantha Buhler,"215 Chatham Street East, Windsor",42.318666,-83.036091,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32447,32447,ChIJb8bg5h8tO4gRu6dhKTfAyJk,Planet Coffee & Tea Company,"200 Chatham Street East, Windsor",42.31918279999999,-83.0371291,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",[,'
32448,32448,ChIJjWPmQuAsO4gRlOt-gG4bXvo,McDougall at University Avenue,Canada,42.318613,-83.03422499999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32451,32451,ChIJRSTx-R8tO4gRbc99Mxqw6dw,Tower of Freedom,Windsor,42.3198315,-83.0367547,"['premise', 'point_of_interest', 'establishment']",[,'
32468,32468,ChIJ_-N8Q94sO4gRJAHkyzMZjDc,533-585 Riverside Dr E Parking,"533-585 Riverside Dr E, Windsor",42.3215698,-83.03243359999998,"['parking', 'point_of_interest', 'establishment']",[,'
32470,32470,ChIJUVfuLNwsO4gR_VKrBTivFOs,Great Western Park,Windsor,42.321956899999996,-83.031774,"['park', 'premise', 'point_of_interest', 'establishment']",[,'
32481,32481,ChIJQWCREyYtO4gRFftKbw4mjCY,Chase Mortgage,"100 Renaissance Center, Detroit",42.329067200000004,-83.0360019,"['finance', 'point_of_interest', 'establishment']",[,'
32482,32482,ChIJdx3i7CctO4gR3ExdqWpx6xQ,Detroit Riverfront,"588 Jefferson Court, Detroit",42.32880170000001,-83.03698,"['point_of_interest', 'establishment']",[,'
32483,32483,ChIJm24xAdgsO4gRJDgya94gges,Maven Car Sharing,"521 Atwater Street, Detroit",42.3295824,-83.03591390000001,"['car_rental', 'point_of_interest', 'establishment']",[,'
32484,32484,ChIJvfBnOjEtO4gRY3awyCqhnyw,Backseat Detroit Tours,"100 Renaissance Center Ste. 10114-0501, Detroit",42.329067200000004,-83.0360019,"['point_of_interest', 'establishment']",[,'
32485,32485,ChIJMw4X-CctO4gRNGvQ2ILBLcU,RenCen Surface Lot,"2-68 Atwater Street, Detroit",42.329316299999995,-83.0362086,"['parking', 'point_of_interest', 'establishment']",[,'
32486,32486,ChIJ5cd3B4AtO4gR8tirZja9Gdk,Motor Trend Sales,"92 Atwater Street, Detroit",42.32947,-83.03611970000001,"['store', 'point_of_interest', 'establishment']",[,'
32487,32487,ChIJGTRaHv0tO4gRPxUkBdWqF78,Motor Trend Sales,"92 Atwater Street, Detroit",42.32947,-83.03611970000001,"['store', 'point_of_interest', 'establishment']",[,'
32488,32488,ChIJvbSu92UtO4gRrcJuCBgQ0RI,Edmunds Sales,"100 Atwater Street, Detroit",42.32947149999999,-83.03611670000001,"['car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
32489,32489,ChIJQX5MQXktO4gRkEbfFP19XCI,Edmunds Sales,"100 Atwater Street, Detroit",42.32947149999999,-83.03611670000001,"['car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
32490,32490,ChIJ0Q9GVsbSJIgREHFENVf2dpk,"Dr. Dilraj Deol, MD","2 Saint Antoine Street, Detroit",42.32925170000001,-83.0370933,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32491,32491,ChIJ0Q9GVsbSJIgRVAZCMRdiy6Y,"Dr. Saurabh Sethi, MD","2 Saint Antoine Street, Detroit",42.329372,-83.0369413,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32492,32492,ChIJ0Q9GVsbSJIgRC__ZHfLJPZQ,"Dr. Sara Rizk, MD","9 Saint Antoine Street, Detroit",42.3293331,-83.0370047,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32493,32493,ChIJ0Q9GVsbSJIgR-K6uy4iB7Ks,"Dr. Susanne U. Miedlich, MD","2 Saint Antoine Street, Detroit",42.3292114,-83.03717189999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32494,32494,ChIJ0Q9GVsbSJIgRWKrjfkg7TbU,"Dr. Nitin Jain, MD","9 Saint Antoine Street, Detroit",42.32937589999999,-83.03706890000001,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32495,32495,ChIJ0Q9GVsbSJIgRWbPtpv7nH5Q,"Dr. Lucio M. Pereira, MD","5 Saint Antoine Street, Detroit",42.3292756,-83.0372198,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32496,32496,ChIJ0Q9GVsbSJIgRWBPkBxCMhyM,"Dr. Muhammad F. Masood, MD","6 Saint Antoine Street, Detroit",42.329238000000004,-83.03726590000001,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32498,32498,ChIJ0Q9GVsbSJIgReDdfoh-4r8c,"Dr. Kartheek B. Nagappala, MD","6 Saint Antoine Street, Detroit",42.329183,-83.03734509999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32499,32499,ChIJ0Q9GVsbSJIgRHBgmE-ojovI,"Dr. Daniel J. Liebertz, MD","5 Saint Antoine Street, Detroit",42.329273500000006,-83.03729129999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32500,32500,ChIJ0Q9GVsbSJIgRQO3gBzT6ZrI,"Dr. Rupam Ruchi, MD","2 Saint Antoine Street, Detroit",42.329221399999994,-83.03737070000001,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32501,32501,ChIJ0Q9GVsbSJIgR07tqYjZ9TpM,"Dr. James Tseng, MD","9 Saint Antoine Street, Detroit",42.3293933,-83.037233,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32502,32502,ChIJ0Q9GVsbSJIgRAwYpmCX-Qr8,"Dr. Dev P. Kamdar, MD","5 Saint Antoine Street, Detroit",42.3293289,-83.0373281,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32503,32503,ChIJ0Q9GVsbSJIgRmse891XVkpc,"Dr. Michael J. Frett Jr, MD","5 Saint Antoine Street, Detroit",42.329376,-83.03734639999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32504,32504,ChIJ0Q9GVsbSJIgRFET-hRm6RS8,"Dr. Maria D. Francis, MD","5 Saint Antoine Street, Detroit",42.329544399999996,-83.0371328,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32505,32505,ChIJ0Q9GVsbSJIgRdbteBQEcUKA,"Dr. Gerald R. Jeyapalan, MD","5 Saint Antoine Street, Detroit",42.329322600000005,-83.0374532,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32506,32506,ChIJ0Q9GVsbSJIgRTNDx0AfkePc,"Dr. Robert Wlodarski, MD","9 Saint Antoine Street, Detroit",42.329447200000004,-83.03737819999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32507,32507,ChIJ0Q9GVsbSJIgRZLyceF6ZXwY,"Dr. Nishant Tageja, MD","2 Saint Antoine Street, Detroit",42.3292058,-83.03764799999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32508,32508,ChIJ0Q9GVsbSJIgRqjGBG0j0owA,"Dr. Rachael Springer, MD","6 Saint Antoine Street, Detroit",42.3292058,-83.03764799999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32509,32509,ChIJ0Q9GVsbSJIgRwZq67yqYeRc,"Dr. Bani Preet Kaur, MD","2 Saint Antoine Street, Detroit",42.3295875,-83.03723629999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32510,32510,ChIJ0Q9GVsbSJIgRVgInBeGJwfE,"Dr. Gregory J. Kruper, MD","5 Saint Antoine Street, Detroit",42.32950049999999,-83.03736839999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32511,32511,ChIJ0Q9GVsbSJIgR8tn841PSUvM,"Dr. Jerry Stassinopoulos, MD","6 Saint Antoine Street, Detroit",42.329387700000005,-83.03752639999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32512,32512,ChIJ0Q9GVsbSJIgRCWZeWk7iTi4,"Dr. Jessica Dornbush, MD","4201 Saint Antoine Street, Detroit",42.32956179999999,-83.03733729999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32513,32513,ChIJ0Q9GVsbSJIgRZ8BaQr67KjE,"Dr. Neetu Gandhi, MD","2 Saint Antoine Street, Detroit",42.3295041,-83.03752440000001,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32514,32514,ChIJieTZBygtO4gR5TWzQDcYD3E,Parking,"200-230 Saint Antoine Street, Detroit",42.330032900000006,-83.0367912,"['point_of_interest', 'establishment']",[,'
32524,32524,ChIJPbDvoNcsO4gRJP5K2WLSLow,Hines,"1000 Franklin Street, Detroit",42.331146999999994,-83.03357,"['point_of_interest', 'establishment']",[,'
32540,32540,ChIJD6eJptcsO4gRGUxSw_BTVZc,Maven Gig Rental Hub Detroit,"1000 Franklin Street, Detroit",42.331408700000004,-83.0337322,"['car_rental', 'point_of_interest', 'establishment']",[,'
32548,32548,ChIJPbDvoNcsO4gR1_yelnpLFVo,Q Ek Global Solutions,"1000 Franklin Street, Detroit",42.331146999999994,-83.03357,"['point_of_interest', 'establishment']",[,'
32563,32563,ChIJPQJnDCgtO4gRvh6EZXP6SKw,Broadco Property Restoration,"601 Franklin Street #1b, Detroit",42.3303229,-83.0372824,"['general_contractor', 'point_of_interest', 'establishment']",[,'
32564,32564,ChIJU9C8FSMtO4gROs3-QLuojbY,May Mobility,"601 Franklin Street, Detroit",42.3303593,-83.0372788,"['point_of_interest', 'establishment']",[,'
32576,32576,ChIJc9nW9dYsO4gRhy2OPK1Am_A,Shorecrest Motor Inn,"1316 East Jefferson Avenue, Detroit",42.33306199999999,-83.03335870000001,"['lodging', 'point_of_interest', 'establishment']",[,'
32582,32582,ChIJB4ZEatYsO4gR5Pp6Q6QgMY0,Palms Apartments,"1001 East Jefferson Avenue, Detroit",42.3335592,-83.0345679,"['point_of_interest', 'establishment']",[,'
32583,32583,ChIJ-cE0YNYsO4gRSvA3dIMPY_w,Clique,"1326 East Jefferson Avenue, Detroit",42.33318389999999,-83.0334962,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32584,32584,ChIJB4ZEatYsO4gRnS3jo3GyTHU,"Trial Strategy Research, LLC","1001 East Jefferson Avenue, Detroit",42.3334987,-83.03458520000001,"['point_of_interest', 'establishment']",[,'
32585,32585,ChIJpSrxZtYsO4gRdqI_OqUck5c,Detroit Housing Commission,"1301 East Jefferson Avenue, Detroit",42.333804799999996,-83.03408590000002,"['local_government_office', 'point_of_interest', 'establishment']",[,'
32590,32590,ChIJGbznQtYsO4gRV-qTWnxLDKo,UAW,"405 Rivard Street, Detroit",42.3334359,-83.03460299999998,"['point_of_interest', 'establishment']",[,'
32601,32601,ChIJmYPiXjotO4gRdj9SjmkVFUU,LifeLine Business Consulting Services,"4, 1400 Woodbridge Street, Detroit",42.3326474,-83.032414,"['point_of_interest', 'establishment']",[,'
32611,32611,ChIJfbQA5tYsO4gR83lkn-JPfn4,Worship Radio Detroit,"1400 Woodbridge, 4th Floor, Detroit",42.33269899999999,-83.03244129999999,"['point_of_interest', 'establishment']",[,'
32612,32612,ChIJfbQA5tYsO4gRqefWsiFSLrM,matrix head start,"1400 Woodbridge Street, Detroit",42.33269899999999,-83.03244129999999,"['school', 'point_of_interest', 'establishment']",[,'
32613,32613,ChIJfbQA5tYsO4gR92kBX4L__UI,MGA Crisis Intervention,"1400 Woodbridge Street #302, Detroit",42.33269899999999,-83.03244129999999,"['health', 'point_of_interest', 'establishment']",[,'
32614,32614,ChIJP-W-IDzTJIgRwemThBh1WG4,Church of the Living Waters- Detroit,"1400 Woodbridge Street, Detroit",42.332699,-83.03244099999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
32615,32615,ChIJ2cJPSNYsO4gR5EJ28_SwNuA,everette & associates,"976 East Jefferson Avenue, Detroit",42.332733000000005,-83.034672,"['health', 'point_of_interest', 'establishment']",[,'
32617,32617,ChIJJeIgRtYsO4gRjHOUXyqEI8A,Infotel,"1000 East Jefferson Avenue, Detroit",42.332707,-83.034201,"['point_of_interest', 'establishment']",[,'
32618,32618,ChIJ___vT9YsO4gRDcnj6IVXOSU,DTRTMIRV AT&T Central Office,"1000 East Jefferson Avenue, Detroit",42.332784100000005,-83.0341657,"['point_of_interest', 'establishment']",[,'
32619,32619,ChIJeSPFP9YsO4gROm7hd_zIvKI,James W. McGinnis P.C.,"985 East Jefferson Avenue #100, Detroit",42.33343839999999,-83.03491240000001,"['lawyer', 'point_of_interest', 'establishment']",[,'
32620,32620,ChIJ3-U-CNcsO4gRT6iByXNvrqI,River East Parking Structure,Detroit,42.33146,-83.03338120000001,"['parking', 'point_of_interest', 'establishment']",[,'
32624,32624,ChIJUYL2adYsO4gRnKdtf6SkvrU,Jefferson & Rivard,United States,42.333509,-83.034447,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32625,32625,ChIJB4ZEatYsO4gRG4aytiR3UrQ,Financial Successue,"1001 East Jefferson Avenue, Detroit",42.3335592,-83.0345679,"['finance', 'point_of_interest', 'establishment']",[,'
32628,32628,ChIJq2CRZ9YsO4gRJtMwbl7QXuM,Jefferson @ Rivard,United States,42.3334785,-83.03401749999998,"['transit_station', 'point_of_interest', 'establishment']",[,'
32629,32629,ChIJ4YZ09tYsO4gR2Hw-2s6_e6w,Rivertown Inn & Suites,"1316 East Jefferson Avenue, Detroit",42.33306199999999,-83.03335870000001,"['lodging', 'point_of_interest', 'establishment']",[,'
32631,32631,ChIJT7RAXtYsO4gRdwPgK_WcVZI,Jefferson @ Rivard,United States,42.333448,-83.03358800000002,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32633,32633,ChIJcUH5EtYsO4gR4D83eERR_So,Larned & Rivard,United States,42.333965,-83.03494599999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32634,32634,ChIJJ_qlbdYsO4gRv2NMHa64AH4,Larned & Rivard,United States,42.333960499999996,-83.034604,"['transit_station', 'point_of_interest', 'establishment']",[,'
32637,32637,ChIJyenwh9YsO4gRp2qX0qa3E_8,Zeal Credit Union,"1351 East Jefferson Avenue, Detroit",42.3339512,-83.0333775,"['finance', 'point_of_interest', 'establishment']",[,'
32641,32641,ChIJVY2kFtQsO4gRYXtvazZ0XNQ,Carlton Apartments,"1387 Larned Street, Detroit",42.3354841,-83.03394909999999,"['point_of_interest', 'establishment']",[,'
32650,32650,ChIJ-Y58k9YsO4gR1AtNWlnAAuY,Trowbridge Realty,"1380 East Jefferson Avenue, Detroit",42.333558000000004,-83.03256540000001,"['real_estate_agency', 'point_of_interest', 'establishment']",[,'
32660,32660,ChIJ-Y58k9YsO4gRlaOSTEoyPXE,Dickson & Associates,"1380 East Jefferson Avenue, Detroit",42.333558000000004,-83.03256540000001,"['accounting', 'finance', 'point_of_interest', 'establishment']",[,'
32661,32661,ChIJ30q4k9YsO4gR4mAvd-vSwVo,Throw Bridge: Ryan Richmond,"1380 East Jefferson Avenue, Detroit",42.333558000000004,-83.03256540000001,"['point_of_interest', 'establishment']",[,'
32662,32662,ChIJ-Y58k9YsO4gR-x8noJSsyec,Trowbridge Law Firm Pc,"1380 East Jefferson Avenue, Detroit",42.3335472,-83.0325503,"['point_of_interest', 'establishment']",[,'
32673,32673,ChIJ9y6xb9YsO4gR_4br25eTBP8,Larned & Rivard,United States,42.333956,-83.034262,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32682,32682,ChIJAURhgtYsO4gRqIkTwvmUAU4,1451 Larned,United States,42.33452599999999,-83.032966,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
32683,32683,ChIJPwvMk9YsO4gRtk_Bjjys1ig,Lakes In Troy Michigan,"1380 East Jefferson Avenue, Detroit",42.333589200000006,-83.03259720000001,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
32685,32685,ChIJ-Y58k9YsO4gRMOTfjE0g8s8,The Epicurean Group,"1380 East Jefferson Avenue, Detroit",42.3335472,-83.0325503,"['point_of_interest', 'establishment']",[,'
32688,32688,ChIJR0MDo9UsO4gRKH_6pjQDpHc,"1300 Lafayette East Cooperative, Inc.","1300 East Lafayette Street, Detroit",42.33669099999999,-83.034081,"['point_of_interest', 'establishment']",[,'
32689,32689,ChIJR0MDo9UsO4gRH9gqdZQoGj0,De Wayne R Hayes Foundation,"1300 East Lafayette Street, Detroit",42.33664539999999,-83.0341162,"['point_of_interest', 'establishment']",[,'
32690,32690,ChIJR0MDo9UsO4gRsUQbOvBZaR0,Kan Group,"1300 East Lafayette Street, Detroit",42.33664539999999,-83.0341162,"['point_of_interest', 'establishment']",[,'
32691,32691,ChIJR0MDo9UsO4gRu6S5OLSo1ms,Thirteen Hundred Lafayette,"1300 East Lafayette Street, Detroit",42.33664539999999,-83.0341162,"['point_of_interest', 'establishment']",[,'
32694,32694,ChIJR0MDo9UsO4gRn-GEjV617eI,"Elaine Clarke, LMSW","1300 East Lafayette Street, Detroit, MI 48207, Detroit",42.336701500000004,-83.03406079999998,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
32695,32695,ChIJR0MDo9UsO4gRIExfMYkC7r8,Rucker James E,"1300 East Lafayette Street # M8, Detroit",42.33664539999999,-83.0341162,"['lawyer', 'point_of_interest', 'establishment']",[,'
32696,32696,ChIJR0MDo9UsO4gR4TI5cHDYqr8,Paramount Land Holdings,"1300 East Lafayette Street, Detroit",42.336643,-83.034609,"['finance', 'point_of_interest', 'establishment']",[,'
32697,32697,ChIJR0MDo9UsO4gRdCQnLGTS1ws,Sleepyhauler Trailers Inc,"1300 East Lafayette Street # 2206, Detroit",42.33664539999999,-83.0341162,"['point_of_interest', 'establishment']",[,'
32698,32698,ChIJR0MDo9UsO4gR96_fsI6dIzU,Smj Corridor Development Co,"1300 East Lafayette Street, Detroit",42.336643,-83.034609,"['real_estate_agency', 'point_of_interest', 'establishment']",[,'
32699,32699,ChIJR0MDo9UsO4gRIp2kEHwG_Zk,Gordon Robinson Design LLC,"1300 East Lafayette Street #404, Detroit",42.33664539999999,-83.03411609999998,"['general_contractor', 'point_of_interest', 'establishment']",[,'
32700,32700,ChIJF4Zvr9UsO4gRrDb3qkEaiDY,Bridgforth Financial & Associates LLC.,"1300 East Lafayette Street #2302, Detroit",42.33669099999999,-83.03408069999998,"['finance', 'point_of_interest', 'establishment']",[,'
32702,32702,ChIJffWy_dQsO4gRON6ts4qAMg0,Lafayette Central Park,"1500 East Lafayette Street, Detroit",42.33644929999999,-83.03249220000001,"['park', 'point_of_interest', 'establishment']",[,'
32708,32708,ChIJPYZvr9UsO4gRRk65-L6ni50,Docuforward,"1300 East Lafayette Street, Detroit",42.33669099999999,-83.0340808,"['point_of_interest', 'establishment']",[,'
32709,32709,ChIJPYZvr9UsO4gRjrU5tuZbR40,Farr Side,"1300 East Lafayette Street #1105, Detroit",42.33669099999999,-83.0340808,"['finance', 'point_of_interest', 'establishment']",[,'
32710,32710,ChIJPYZvr9UsO4gRI3Pnqa9Wikw,Women Who Weld,"1300 East Lafayette Street #1105, Detroit",42.33669099999999,-83.0340808,"['point_of_interest', 'establishment']",[,'
32711,32711,ChIJPYZvr9UsO4gR4OdWPTPJ8ak,"Smiths Travel Agency, LLC","1300 East Lafayette St Mesanine -10, Detroit",42.336701500000004,-83.03406079999998,"['travel_agency', 'point_of_interest', 'establishment']",[,'
